
010000', '010001 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE' ;; 'DESARROLLO COGNOSCITIVO' ;; 'TECNICAS DIDACTICAS' ;; 'PSICOLOGIA EVOLUTIVA' ;; 'COMUNICACION VERBAL | 950-500-070-7
###
008857 |  | Código Procesal Penal Federal | Ciudad Autónoma de Buenos Aires | SAIJ | 2019 | DERECHO PENAL | 978-987-4196-66-8
###
008856 |  | Datos abiertos, ética y transparencia | Ciudad Autónoma de Buenos Aires |  |  | ETICA' ;; 'JUSTICIA | 978-950-23-2869-0
###
008854', '006423 | Harf, Ruth | Construcción de liderazgos en la gestión educativa  | Ciudad Autónoma de Buenos Aires |  |  | GESTION EDUCACIONAL | 978-987-538-398-2
###
008825 |  | Quiero poesía!  | Ciudad Autónoma de Buenos Aires | Hola chicos | 2021 | POESIA INFANTIL | 978-987-8450-14-8
###
008827 | Canela | Lola pregunta mucho | Ciudad Autónoma de Buenos Aires | Sudamericana  | 2021 | NARRATIVA  INFANTIL | 978-950-07-6546-6
###
007898 |  | Educación y capacitación para el desarrollo sostenible del Chaco Sudamericano | Buenos Aires | GTZ | [2007] | RECURSOS NATURALES' ;; 'DESARROLLO SOSTENIBLE | 
###
007897 |  | Educación y capacitación para el desarrollo sostenible del Chaco Sudamericano | Buenos Aires | GTZ | [2007] | RECURSOS NATURALES' ;; 'DESARROLLO SOSTENIBLE | 
###
007900 |  | Educación y capacitación para el desarrollo sostenible del Chaco Sudamericano | Buenos Aires | GTZ | [2007] | RECURSOS NATURALES' ;; 'DESARROLLO SOSTENIBLE | 
###
007896 |  | Educación y capacitación para el desarrollo sostenible del Chaco Sudamericano | Buenos Aires | GTZ | [2007] | RECURSOS NATURALES' ;; 'DESARROLLO SOSTENIBLE | 
###
008861 |  | Arpillera | Santiago | revista arpillera |  | FEMINISMO' ;; 'ANARQUISMO | 
###
008690 | Basch, Adela | El reglamento es el reglamento | Buenos Aires | Ministerio de Educación de la Nación | 2012 | LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL' ;; 'CUENTOS | 
###
006543 |  | En frasco chico | Buenos Aires | Colihue | 2013 | ANTOLOGIA DE CUENTOS | 978-987-684-947-0
###
008866 | Bertello, Carla G. | Hojas de abril | Neuquén  | ATEN | 2022 | HISTORIA ARGENTINA' ;; 'DERECHOS HUMANOS' ;; 'MEMORIAS' ;; 'JUSTICIA | 978-987-88-5649-0
###
008877 | Kalizsky, Raquel S. | Carpeta de matemática I | Ciudad Autónoma de Buenos Aires | Santillana | 2014 | MATEMATICA' ;; 'ENSENANZA SECUNDARIA | 978-950-46-3376-1
###
008876 | Amado, Diana | Saber hacer fisicoquímica | Buenos Aires | Estrada | 2016 | FISICOQUIMICA' ;; 'EDUCACION SECUNDARIA | 978-950-01-1671-8
###
008868 | Bogomolny, María Inés | Pasará, pasará | Ciudad Autónoma de Buenos Aires | Ojoreja | 2022 | POESIA ARGENTINA' ;; 'LITERATURA  INFANTIL | 978-987-3969-61-4
###
008865 |  | La memoria de las tizas | Neuquén  | ATEN | 2018 | NARRATIVA ARGENTINA' ;; 'CUENTOS' ;; 'ANTOLOGIA DE CUENTOS | 978-987-23122-5-1
###
008873 | Jarrie, Martin | Me han dicho que la luna... | Ciudad Autónoma de Buenos Aires | Limonero | 2022 | NARRATIVA  INFANTIL | 978- 987-48193-3-8
###
009168 | Di Marzo, Laura | Leer y escribir en la escuela: recorridos para escritores en formación | Buenos Aires | Paidós | 2013 | CAPACITACION DOCENTE' ;; 'PEDAGOGIA | 978-950-12-1540-3
###
008871 | Tribug, Inés | Fiesta de disfraces | Buenos Aires | Pequeño editor | 2013 | LITERATURA ARGENTINA' ;; 'LITERATURA INFANTIL' ;; 'LIBRO-ALBUM' ;; 'NARRATIVA INFANTIL | 978-987-1374-34-2
###
008874 | Singer, Irene | La decision de Teodoro | Ciudad Autónoma de Buenos Aires | Calibroscopio | 2022 | NARRATIVA  INFANTIL | 978-987-3967-78-8
###
008807 |  | Historias desde casa | Ciudad Autónoma de Buenos Aires | Camino al sur | 2021 | ANTOLOGIAS | 978-987-8417-05-9
###
008875 | Bosack, Alejandro | Fisicoquímica | Buenos Aires | Estrada | 2016 | FISICOQUIMICA | 978-950-01-1670-1
###
009161 | Dehaene, Stanislas | Cómo aprendemos? | Ciudad Autónoma de Buenos Aires | Siglo veintiuno | 2024 | NEUROCIENCIAS | 978-987-629-969-5
###
008872 | Isol | Petit el monstruo | Ciudad Autónoma de Buenos Aires | Calibroscopio | 2022 | NARRATIVA  INFANTIL | 978-987-3967-73-3
###
008870 | Batista, Ethel | El plan | Ciudad Autónoma de Buenos Aires | Calibroscopio | 2022 | LITERATURA INFANTIL-JUVENIL | 978-987-3967-74-0
###
008867 | Aguinis, Marcos | Los iluminados | Buenos Aires | Sudamericana | 2009 | NARRATIVA | 978-950-07-3115-7
###
009173 |  | Programa leer para comprender : desarrollo de la comprensión de textos  | Ciudad Autónoma de Buenos Aires | Paidós | ´2021 | ENSENANZA DE LA LECTURA' ;; 'ENSENANZA DE LA ESCRITURA' ;; 'ALFABETIZACION' ;; 'EVALUACION PSICOLOGICA | 978-950-12-2918-9
###
008783 |  | Mirar con lupa 1 | Buenos Aires | Estrada | 2022 | LIBROS DE TEXTO' ;; 'LENGUA' ;; 'MATEMATICA' ;; 'CIENCIAS NATURALES' ;; 'CIENCIAS SOCIALES | 978-950-01-2941-1
###
008782 | Chelle, María Teresita | Matemática para armar 5 | Buenos Aires | Puerto de Palos  | 2022 | MATEMATICA' ;; 'LIBROS DE TEXTO' ;; 'MANUAL | 978-987-764-545-3
###
008656 |  | Ciencias Sociales 7. Para pensar. Sociedades y territorios | Buenos Aires | Kapelusz | 2011 | CIENCIAS SOCIALES' ;; 'LIBROS DE TEXTO' ;; 'HISTORIA' ;; 'GEOGRAFIA' ;; 'ERAS GEOLOGICAS' ;; 'RELIEVE' ;; 'ATMOSFERA' ;; 'CLIMA' ;; 'BIOSFERA' ;; 'HIDROSFERA' ;; 'RECURSOS NATURALES' ;; 'POBLACION' ;; 'ECONOMIA' ;; 'HISTORIA ANTIGUA' ;; 'PREHISTORIA' ;; 'EDAD DE PIEDRA' ;; 'SOCIEDAD URBANAS' ;; 'SOCIEDADES' ;; 'NORMAS | 978-950-13-0195-3
###
008795 |  | Mirar con lupa 2 | Buenos Aires | Estrada | 2022 | AREAS INTEGRADAS' ;; 'LIBROS DE TEXTO' ;; 'LENGUA' ;; 'MATEMATICA' ;; 'CIENCIAS NATURALES' ;; 'CIENCIAS SOCIALES | 978-950-01-2942-8
###
008785 |  | Ahora sabemos! | Ciudad Autónoma de Buenos Aires | Edelvives | 2013 | LIBROS DE TEXTO | 978-987-642-259-8
###
008879 |  | Aladdín | Buenos Aires | Argentino | 2012 | HISTORIETAS | 978-987-07-1689-1
###
008880 | Huayquilaf Laureano | Poemas empedrados  | Trelew | el autor | 2022 | LITERATURA DEL CHUBUT | 978-987-48946-0-1
###
008884 | Frank, Ana | El diario de Ana Frank | Ciudad Autónoma de Buenos Aires | Guadal | 2015 | NARRATIVA ALEMANA | 978-987-32-0181-3
###
008882 | Santa Ana | Los ojos del perro sibereano | Ciudad Autónoma de Buenos Aires | Norma | 2017 | LITERATURA INFANTIL Y JUVENIL | 978-987-545-328-9
###
008883 | Valentina, Esteban | Perros de nadie | Buenos Aires |  |  | LITERATURA INFANTIL Y JUVENIL | 978-987-573-199-8
###
008881 | Marchegiani, Mariana | Nuevo Tucán clic 3 | Ciudad Autónoma de Buenos Aires | Longseller | 2017 | LIBROS DE TEXTO' ;; 'MANUALES ESCOLARES | 978-987-683-518-3
###
008212 | Defoe, Daniel | Robinson Crusoe | Buenos Aires | Alianza | 2007 | LITERATURA INFANTIL Y JUVENIL | 978- 950-40-0235-2
###
008208 | Wolf, Ema | La gran inmigración | Buenos Aires | Sudamericana | 2007 | INMIGRACION EN ARGENTINA' ;; 'INMIGRANTES' ;; 'HISTORIA ARGENTINA' ;; 'POLITICA DE MIGRACION' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA | 980-07-0871-7
###
008209 | Garavaglia, Juan Carlos | Hombres y mujeres de la colonia | Buenos Aires | Sudamericana | 2007 | LITERATURA NACIONAL' ;; 'HISTORIA NACIONAL' ;; 'ENSAYOS | 950-07-0780-2
###
008215 | Aguirre, Sergio | Los vecinos mueren en las novelas | Buenos Aires | Norma | 2000 | LITERATURA  INFANTIL Y JUVENIL | 987-9334-96-5
###
008214 | Skármeta, Antonio | No pasó nada | Buenos Aires | Sudamericana | 2007 | LITERATURA  INFANTIL Y JUVENIL | 950-07-1242-3
###
008207', '008220', '008206 | Wells, H. G. | La máquina del tiempo | Bogotá  | Norma | 1991 | LITERATURA  INFANTIL Y JUVENIL | 958-04-6754-4
###
008203 | Dickens, Charles | Una canción de Navidad | Buenos Aires | Gárgola | 2007 | LITERATURA  INFANTIL Y JUVENIL | 978-950-9051-06-5
###
008236 | Shelley, Mary W. | Frankenstein | Buenos Aires | Górgola | 2007 | NOVELA' ;; 'NOVELA JUVENIL' ;; 'NOVELAS DE TERROR' ;; 'NARRATIVA | 978-950-9051-31-7
###
008201 | Conan Doyle, Arthur | El sabueso de los Baskerville | Buenos Aires | Gárgola | 2007 | NARRATIVA' ;; 'LITERATURA INGLESA | 978-950-9051-02-7
###
008198 | Wells, Herbert G. | La guerra de los mundos | Buenos Aires | Anaya  | 2004 |  | 978-84-667-3980-1
###
008704 |  | La colonia 16 de octubre | Gaiman | El Regional | 1975 | HISTORIA DEL CHUBUT | 
###
008878 | Nik | Gaturro, yo amo la Matemática | Ciudad Autónoma de Buenos Aires | Editorial Acción | 2019 | HISTORIETAS | 978-987-47333-0-6
###
008657 |  | Ciencias sociales 6 | Buenos Aires2007 | Kapelusz |  | CIENCIAS SOCIALES' ;; 'LIBROS DE TEXTO' ;; 'HISTORIOGRAFIA ARGENTINA | 978-950-13-0298-1
###
008187 |  | Ahora sabemos! | Ciudad Autónoma de Buenos Aires | Edelvives | 2014 | LIBROS DE TEXTO' ;; 'MANUALES ESCOLARES | 978-987-642-257-4
###
008862 | Vázquez de Tapia,Nelly | Matemática 2 : Equipo de actividades | Buenos Aires | Estrada | 1986 | MANUALES ESCOLARES' ;; 'LIBROS DE TEXTO | 
###
008886 |  |  | Ciudad Autónoma de Buenos Aires | Congreso de la Nación | 2022 | LEY YOLANDA | 978-987-48643-0-7
###
009121', '009122', '009325 |  | Guía jurisdiccional de intervención ante situaciones complejas en el ámbito educativo | Rawson | Ministerio de Educación | 2022 | MALTRATO' ;; 'ADOLESCENCIA' ;; 'INFANCIA' ;; 'DROGAS DE USO INDEBIDO' ;; 'CONVIVENCIA ESCOLAR' ;; 'SUICIDIO | 
###
008256 | Roldán, Gustavo | Dragón | Buenos Aires | Sudamericana | 2006 | CUENTOS' ;; 'CUENTOS DE ANIMALES' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA | 950-07-1338-1
###
009177 | Richard, Stéphanie | No me gusta ser linda | Ciudad Autónoma de Buenos Aires | Chirimbote | 2018 | NARRATIVA  INFANTIL' ;; 'ESI | 978-987-42-8579-9
###
008255 | Banyai, Istvan | Re Zoom | Buenos Aires | Fondo de Cultura Económica | 2007 | NARRATIVA INFANTIL' ;; 'NARRATIVA' ;; 'LITERATURA' ;; 'LIBRO-ALBUM | 978-968-16-6018-5
###
006259', '008254 | Quiroga, Horacio | Obras | Buenos Aires | Losada | 2007 | ANTOLOGIA | 978-950-03-5333-6
###
008234 | Garcia Lorca, Federico | La casa de Bernarda Alba |  |  |  | TEATRO ESPANOL | 
###
008228 | Shua, Ana María | Miedo en el sur  | Buenos Aires | Sudamericana | 2007 | NARRATIVA INFANTIL Y JUVENIL | 950-07-1495-7
###
008219 | Homero | Odisea | Buenos Aires | Estrada  | 2008 | LITERATURA CLASICA' ;; 'MITOLOGIA GRIEGA | 978-950-01-1037-2
###
008217 | Escudero, Laura | Encuentro con Flo | Buenos Aires | SM | 2006 | LITERATURA' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'NOVELA' ;; 'NARRATIVA' ;; 'NOVELA REALISTA | 978-987-573-053-x
###
008226 | Fontanarrosa, Roberto | Te digo más... | Buenos Aires | Ediciones de la Flor | 2007 | LITERATURA ARGENTINA' ;; 'LITERATURA CONTEMPORANEA | 978-950-515-186-8
###
008235 | Dahl, Roald | Matilda | Buenos Aires | Aguilar, Altea, Taurus, Alfaguara | 2005 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA' ;; 'LITERATURA INGLESA' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA FANTASTICA | 
###
008211 | Casona, Alejandro | Los árboles mueren de pie  | Buenos Aires | Losada | 2007 | TEATRO' ;; 'LITERATURA ESPANOLA | 978-950-03-0124-4
###
008227 | Pope Osborne, Mary | Mitos griegos | Bogotá | Losada | 2007 | MITOLOGIA GRIEGA | 978-958-04-2863-3
###
008229 | Garcia Lorca, Federico | Antología poética | Buenos Aires  | Losada  | 2007 | POESIA ESPANOLA | 978-950-03-0719-2
###
008230 | García Márquez, Gabriel | Crónica de una muerte anunciada | Buenos Aires | Debolsillo | 2007 | NOVELAS POLICIALES' ;; 'LITERATURA LATINOAMERICANA' ;; 'LITERATURA COLOMBIANA' ;; 'LITERATURA CONTEMPORANEA | 987-1138-01-6
###
008281 |  | Mayas |  | AZ |  | ABORIGENES AMERICANOS | 950-534-462-7
###
008286 |  | Incas |  | AZ |  | ABORIGENES AMERICANOS | 950-534-528-3
###
008284 |  | Guaraníes |  | AZ |  | ABORIGENES AMERICANOS | 950-534-535-6
###
008285 |  | Aztecas  |  | AZ |  | ABORIGENES AMERICANOS | 950-534-550-x
###
008283 |  | Diaguitas |  | AZ |  | ABORIGENES AMERICANOS | 950-534-460-0
###
008282 |  | Mapuches |  | AZ |  | ABORIGENES AMERICANOS | 950-534-498-8
###
008287 | Van Allsburg, Chris | Los misterios del señor Burdick |  Buenos Aires | Fondo de Cultura Económica | 2007 | LITERATURA' ;; 'LITERATURA INFANTIL' ;; 'LIBRO-ALBUM' ;; 'LITERATURA ESTADOUNIDENSE' ;; 'CUENTOS' ;; 'ANIMALES FANTASTICOS | 978-950-557-735-4
###
008191', '009224 | Anónimo | Las mil y una noches | Buenos Aires | Longseller | 2005 | LITERATURA ARABE | 987-550-606-0
###
008193', '008407 | Anónimo | Las mil y una noches | Buenos Aires | Longseller | 2005 | LITERATURA ARABE | 987-550-605-2
###
008192', '009225 | Anónimo | Las mil y una noches | Buenos Aires | Longseller | 2005 | LITERATURA ARABE | 987-550-604-4
###
008194', '009226 | Anónimo | Las mil y una noches | Buenos Aires | Longseller | 2005 | LITERATURA ARABE | 987-550-603-6
###
008261 | Real Academia Española | Diccionario de la lengua española | Buenos Aires | Espasa | 2001 | DICCIONARIOS | 978-950-852-151-4
###
008262 | Real Academia Española | Diccionario de la lengua española | Buenos Aires | Espasa | 2001 | DICCIONARIOS | 978-950-852-150-7
###
008182', '008293 | Tolkien, Jhon Ronald Reuen | El hobbit | Buenos Aires | Minotauro | 2007 | NARRATIVA INGLESA | 978-950-547-126-3
###
008179', '008295 | Porro, Magdalena | Teorías de la evolución | Buenos Aires | Longseller | 2002 | TEORIA DE LA EVOLUCION | 987-550-067-4
###
008181', '008314 | Poe, Edgar Allan | El escarabajo de oro | Buenos Aires | Norma | 2006 | NARRATIVA ESTADOUNIDENSE | 978-987-545-365-4
###
008183', '008313 | Accame, Jorge | Cartas de amor | Buenos Aires | Sudamericana | 2007 | LITERATURA  INFANTIL Y JUVENIL | 950-07-2581-9
###
008890 | Ferca, Silvia | La bolsa azul y otros cuentos | [s.l.] | Silvia Ferca | 2023 | NARRATIVA | 9798390230688
###
008887 | Méndez, Mario | Pedro y los lobos | Ciudada Autónoma de Buenos Aires | Santillana | 2015 | LITERATURA  INFANTIL Y JUVENIL | 978-950-46-4329-6
###
008894 | Heredia, María Fernanda | La lluvia sabe por qué | Ciudad Autónoma de Buenos Aires | Norma | 2022 | NARRATIVA JUVENIL' ;; 'NARRATIVA ECUATORIANA | 978-987-545-796-6
###
008889 | Balmaceda, Tomás | Piénsalo: 10 casos para la filsofía | Ciudada Autónoma de Buenos Aires | Lea | 2019 | FILOSOFIA CONTEMPORANEA | 978-987-718-608-6
###
008892 | Blasco, Martín | La oscuridad de los colores | Ciudada Autónoma de Buenos Aires | Norma | 2022 | NARRATIVA | 978-987-545-794-2
###
008893 | Segato,Rita | Escenas de un pensamiento incómodo  | Ciudada Autónoma de Buenos Aires | Prometeo | 2023 | ENSAYOS' ;; 'FEMINISMO' ;; 'POLITICA' ;; 'ANTROPOLOGIA SOCIAL Y CULTURAL | 978-987-8267-17-3
###
008895 | Pisos, Cecilia | Viaje a la bandera | Ciudad Autónoma de Buenos Aires | Santillana | 2020 | NARRATIVA  INFANTIL | 978-950-46-5914-3
###
008896 |  | La ESI en la práctica | Ciudada Autónoma de Buenos Aires | Novedades Educativas | 2022 | EDUCACION SEXUAL INTEGRAL | 978-987-538-902-1
###
008184 | Guillén, Nicolás | El son entero | Buenos Aires | Losada  | 2007 | POESIA CUBANA | 978-950-03-0667-6
###
008904 | Nicastro, Sandra | Entre trayectorias | Rosario  | Homo Sapiens | 2020 | FORMACION  DOCENTE | 978-950-808-596-2
###
008903 |  | Experiencia y alteridad en educación | Rosario | Homo Sapiens | 2020 |  | 978-950-808-586-3
###
008897 | Joyce, James | Ulises | Buenos Aires | Gradifco | 2008 | LITERATURA IRLANDESA | 978-987-571-084-9
###
008898 |  | Catorce mujeres que cuentan | México  | Narratio | 2017 |  | 978-607-96624-5-5
###
008905 | Lewin, Laura | Hola, directivos! : como acompañar; liderar y desarrollar a tu equipo docente | Ciudad Autónoma de Buenos Aires | Bonum | 2023 | GESTION ESCOLAR' ;; 'GESTION INSTITUCIONAL | 978-987-667-333-4
###
008899 | Woolf, Virginia | Un cuarto propio | Buenos Aires | Lumen | 2021 | ENSAYO' ;; 'LITERATURA DE INGLATERRA | 978-84-264-0851-8
###
009520 | Levin, Esteban | Las infancias y el tiempo | Ciudad Autónoma de Buenos Aires | Noveduc | 2020 | PSICOLOGIA DEL  NINO' ;; 'TERAPIA LUDICA | 978-987-538-748-5
###
008900 | Anijovich, Rebeca | Una introducción a la enseñanza para la diversidad | Buenos Aires | Fondo de Cultura Económica | 2012 | DIVERSIDAD' ;; 'ENSENANZA' ;; 'APRENDIZAJE' ;; 'PEDAGOGIA' ;; 'DIDACTICA | 978-950-557-618-0
###
008902 | Hamilton, Mariano | Nunca más económico | Ciudad Autónoma de Buenos Aires | Planeta | 2021 | HISTORIA  ARGENTINA | 978-950-49-7325-6
###
008906', '009273', '008907 | Catrileo, Miguel | Lecturas de la ocupación | Trelew | Remitente patagonia | 2019 | HISTORIA DE CHUBUT | 978-987-4919-39-7
###
008901 | Levin, Esteban | Autismo y espectros al acecho: la experiencia infantil en peligro de extinción | Ciudad Autónoma de Buenos Aires | Noveduc | 2019 | AUTISMO | 978-987-538-570-2
###
009019', '009020 |  | Juchuy quichwa pacha | Rawson | el ministerio | 2021 | PUEBLOS ORIGINARIOS' ;; 'LENGUAS ORIGINARIAS DE AMERICA DEL SUR' ;; 'IDENTIDAD CULTURAL | 978-987-47762-2-8
###
009005', '009006 | Adamoli, Celeste | Los sitios de memoria como desafío pedagógico : una guía educativa | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2021 | MEMORIA [HISTORIA]' ;; 'DICTADURA MILITAR' ;; 'HOLOCAUSTO | 978-950-00-1426-7
###
009017 |  | Voces. Relatos del Chubut diverso | Rawson | el Ministerio  | 2023 | PUEBLOS ORIGINARIOS' ;; 'IDENTIDAD CULTURAL' ;; 'LENGUAS ORIGINARIAS DE AMERICA DEL SUR | 978-987-47762-5-9
###
009015', '004725 |  | saber Mapuche. Afumün : La cocina | Remedios de Escalada | EdUNLa Cooperativa | 2010 | JUEGOS' ;; 'EDUCACION FISICA' ;; 'JUEGOS DE MESAS' ;; 'ACTIVIDADES' ;; 'PUEBLOS ORIGINARIOS' ;; 'PUEBLOS ORIGINARIOS DE ARGENTINA' ;; 'MAPUCHE | 978-987-1740-02-4
###
009026 |  | Viva la escuela! | Ciudad Autónoma de Buenos Aires | el Ministerio | 2015 | POESIA' ;; 'EDUCACION | 
###
009022 |  | Democracia en red: Internet, sociedad y política en la Argentina | Ciudad Autónoma de Buenos Aires | NIC.ar | 2023 | INTERNET' ;; 'DEMOCRACIA | 978-987-48729-5-1
###
009023 |  | Argentina en Internet | Ciudad Autónoma de Buenos Aires | NIC.ar | 2023 | INTERNET' ;; 'TECNOLOGIA DE LOS MEDIOS DE COMUNICCION' ;; 'FAKE NEWS | 978-987-48729-0-6
###
009034 |  | Experiencias educativas innovadoras | Buenos Aires | Grupo Sophia | 1999 | EXPERIENCIA PEDAGOGICA | 
###
008909 |  | Ciencias Naturales  | Buenos Aires | Noveduc | 2014 | CIENCIAS NATURALES | 978-987-538-306-7
###
009035 |  | La gestión por competencia laboral en la empresa y la formación profesional | Madrid |  |  |  | 84-7666-088-X
###
009036 |  | Procesos de acreditación y certificación de la competencia laboral  | Madrid |  |  |  | 84-7666-092-8
###
009038 |  | Análisis ocupacional y funcional del trabajo | Madrid |  |  |  | 84-7666-089-8
###
009000 | Brandwaiman, Mara A. | Educación ambiental integral en la primera infancia | Ciudad Autónoma de Buenos Aires | Novedades educativas | 2023 | EDUCACION INICIAL' ;; 'EDUCACION AMBIENTAL | 978-987-538-939-7
###
009042 | Schiller, Friedrich | María Estuardo | Buenos Aires | La estación | 160 p. | TEATRO | 978-987-1652-21-1
###
009039 | Pérez, Liliana E | Nubes en los ojos | Trelew | Remitente patagonia | 2023 | LITERATURA DEL CHUBUT' ;; 'POESIA | 978-987-8464-92-3
###
009041 | De Maupassant, Guy | Bola de sebo y otros cuentos | Buenos Aires | La estación | 2009 | LITERATURA INFANTIL Y JUVENIL | 978-987-1652-02-0
###
009040 | Chaktoura, Julia | La llave | Trelew | Remitente patagonia | 2023 | LITERATURA DEL CHUBUT | 978-987-8464-89-3
###
009062 |  | Los Tun Tunes 3 | Cuidad Autónoma de Buenos Aires |  |  | LIBROS DE TEXTO | 978-987-1651-72-6
###
009170 |  | Los mejores maestros | Ciudad Autónoma de Buenos Aires | Prometeo | 2013 | EDUCACION' ;; 'PEDAGOGIA | 978-987-574-629-9
###
009063 |  | Los Tun Tunes 3 | Cuidad Autónoma de Buenos Aires | Estación Mandioca | 2014 | LIBROS DE TEXTO | 978-987-1651-72-6
###
009064 |  | Los Tun Tunes 3 | Cuidad Autónoma de Buenos Aires | Estación Mandioca | 2014 | LIBROS DE TEXTO | 978-987-1651-72-6
###
009060 |  | Alejo el cangrejo mira lejos 3° | Ciudad Autónoma de Buenos Aires | Estación Mandioca | 2017 | LIBROS DE TEXTO | 978-987-4113-84-9
###
009057 | Indart, María Inés | Lengua 1: Prácticas del lenguaje 1 | Ciudada Autónoma de Buenos Aires | Mandioca | 2018 | LIBROS DE TEXTO' ;; 'LENGUA' ;; 'LITERATURA | 978-987-1651-20-7
###
009058 | Indart, María Inés | Lengua 2: Prácticas del lenguaje 2 | Ciudada Autónoma de Buenos Aires | Mandioca | 2018 | LIBROS DE TEXTO' ;; 'LENGUA' ;; 'LITERATURA | 978-987-1651-24-5
###
009059 | Indart, María Inés | Lengua 3: Prácticas del lenguaje 3 | Ciudada Autónoma de Buenos Aires | Mandioca | 2018 | LIBROS DE TEXTO' ;; 'LENGUA' ;; 'LITERATURA | 978-987-1651-28-3
###
009051', '009615', '009614 | Drennen, Olga | Está allí todavía | Ciudad Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTO | 978-950-00-1599-8
###
009050', '009611', '009610 | Roldán, Gustavo | Como si el ruido pudiera molestar | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTO | 978-950-00-1598-1
###
009053', '009622', '009623 | Rocha, Silvina | El sueño del pibe | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'CUENTO' ;; 'LITERATURA ARGENTINA | 978-950-00-1601-8
###
009049', '009608', '009609 | Repún, Graciela | Un plan maestro | Ciudad Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'CUENTO' ;; 'LITERATURA ARGENTINA | 978-950-00-1597-4
###
009043', '009628', '009629 | Sevilla, Fabián | Carnaval en el Zoo | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTOS DE ANIMALES | 978-950-00-1591-2
###
009048', '009620', '009621 | Comino, Sandra | Lobo está? | Ciudad Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTOS | 978-950-00-1596-7
###
009047', '009613', '009612 | Valentino, Esteban | El ombúlobo | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'CUENTO' ;; 'LITERATURA ARGENTINA' ;; 'MIEDO' ;; 'AMIGOS' ;; 'MONSTRUOS | 978-950-00-1330-8
###
009045', '009627', '009626 | Montes, Graciela | Bicho raro | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTO | 978-950-00-1592-9
###
009044', '009604', '009605 | Villafañe, Javier | La vuelta al mundo | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'CUENTO' ;; 'LITERATURA ARGENTINA' ;; 'IMPRENTA MAYUSCULA | 978-950-00-1590-5
###
009052', '009617', '009616 | Bodoc, Liliana | Un decreto incomprendido | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTO | 978-950-00-1600-1
###
009054', '009619', '009618', '009607', '009606 | Durini, Angeles | Lorenzo Horizonte | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'CUENTO | 978-950-00-1602-5
###
009056 | Sasturain, Juan | El último entrenador | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2022 | LITERATURA  INFANTIL Y JUVENIL' ;; 'CUENTO' ;; 'LITERATURA ARGENTINA | 978-950-00-1604-9
###
009065 |  | Padres de la patria | [Ciudad Autónoma de Buenos Aires] | Editora Nacional Braille y Libro Parlante | [2022?] | HISTORIA  ARGENTINA' ;; 'BRAILLE | 
###
009072', '009637 | Pigna, Felipe | Los cuentos del abuelo José | Ciudada Autónoma de Buenos Aires | Planeta | 2019 | HISTORIA  ARGENTINA | 978-950-49-6725-5
###
009176 |  | Educar hasta la ternura siempre | Ciudad Autónoma de Buenos Aires | Chirimbote | 2023 | EDUCACION COMUNITARIA | 978-987-8432-09-0
###
009167 | López, María Cecilia | Bullying, ciberbullying, grooming y sexting | Ituzaingó | Maipue | 2019 | BULLYING | 978-987-8321-03-5
